English,URL
severely,https://www.oxfordlearnersdictionaries.com/definition/english/severely
sexy,https://www.oxfordlearnersdictionaries.com/definition/english/sexy
shade,https://www.oxfordlearnersdictionaries.com/definition/english/shade_1
shadow,https://www.oxfordlearnersdictionaries.com/definition/english/shadow_1
shallow,https://www.oxfordlearnersdictionaries.com/definition/english/shallow
shame,https://www.oxfordlearnersdictionaries.com/definition/english/shame_1
shape,https://www.oxfordlearnersdictionaries.com/definition/english/shape_2
shaped,https://www.oxfordlearnersdictionaries.com/definition/english/shaped
shelter,https://www.oxfordlearnersdictionaries.com/definition/english/shelter_1
shelter,https://www.oxfordlearnersdictionaries.com/definition/english/shelter_2
shift,https://www.oxfordlearnersdictionaries.com/definition/english/shift_2
ship,https://www.oxfordlearnersdictionaries.com/definition/english/ship_3
shock,https://www.oxfordlearnersdictionaries.com/definition/english/shock_1
shock,https://www.oxfordlearnersdictionaries.com/definition/english/shock_2
shocked,https://www.oxfordlearnersdictionaries.com/definition/english/shocked
shocking,https://www.oxfordlearnersdictionaries.com/definition/english/shocking
shooting,https://www.oxfordlearnersdictionaries.com/definition/english/shooting
shore,https://www.oxfordlearnersdictionaries.com/definition/english/shore_1
short-term,https://www.oxfordlearnersdictionaries.com/definition/english/short-term
shortage,https://www.oxfordlearnersdictionaries.com/definition/english/shortage
shortly,https://www.oxfordlearnersdictionaries.com/definition/english/shortly
shot,https://www.oxfordlearnersdictionaries.com/definition/english/shot_1
sibling,https://www.oxfordlearnersdictionaries.com/definition/english/sibling
signature,https://www.oxfordlearnersdictionaries.com/definition/english/signature
significance,https://www.oxfordlearnersdictionaries.com/definition/english/significance
significant,https://www.oxfordlearnersdictionaries.com/definition/english/significant
significantly,https://www.oxfordlearnersdictionaries.com/definition/english/significantly
silence,https://www.oxfordlearnersdictionaries.com/definition/english/silence_1
silk,https://www.oxfordlearnersdictionaries.com/definition/english/silk
sincere,https://www.oxfordlearnersdictionaries.com/definition/english/sincere
skilled,https://www.oxfordlearnersdictionaries.com/definition/english/skilled
skull,https://www.oxfordlearnersdictionaries.com/definition/english/skull
slave,https://www.oxfordlearnersdictionaries.com/definition/english/slave_1
slide,https://www.oxfordlearnersdictionaries.com/definition/english/slide_2
slide,https://www.oxfordlearnersdictionaries.com/definition/english/slide_1
slight,https://www.oxfordlearnersdictionaries.com/definition/english/slight_1
slip,https://www.oxfordlearnersdictionaries.com/definition/english/slip_1
slogan,https://www.oxfordlearnersdictionaries.com/definition/english/slogan
slope,https://www.oxfordlearnersdictionaries.com/definition/english/slope_1
slope,https://www.oxfordlearnersdictionaries.com/definition/english/slope_2
so-called,https://www.oxfordlearnersdictionaries.com/definition/english/so-called
solar,https://www.oxfordlearnersdictionaries.com/definition/english/solar
somehow,https://www.oxfordlearnersdictionaries.com/definition/english/somehow
sometime,https://www.oxfordlearnersdictionaries.com/definition/english/sometime_1
somewhat,https://www.oxfordlearnersdictionaries.com/definition/english/somewhat
sophisticated,https://www.oxfordlearnersdictionaries.com/definition/english/sophisticated
soul,https://www.oxfordlearnersdictionaries.com/definition/english/soul
spare,https://www.oxfordlearnersdictionaries.com/definition/english/spare_1
specialist,https://www.oxfordlearnersdictionaries.com/definition/english/specialist_2
specialist,https://www.oxfordlearnersdictionaries.com/definition/english/specialist_1
specialize,https://www.oxfordlearnersdictionaries.com/definition/english/specialize
species,https://www.oxfordlearnersdictionaries.com/definition/english/species
specify,https://www.oxfordlearnersdictionaries.com/definition/english/specify
spectacular,https://www.oxfordlearnersdictionaries.com/definition/english/spectacular_1
spectator,https://www.oxfordlearnersdictionaries.com/definition/english/spectator
speculate,https://www.oxfordlearnersdictionaries.com/definition/english/speculate
speculation,https://www.oxfordlearnersdictionaries.com/definition/english/speculation
speed,https://www.oxfordlearnersdictionaries.com/definition/english/speed_2
spice,https://www.oxfordlearnersdictionaries.com/definition/english/spice_1
spill,https://www.oxfordlearnersdictionaries.com/definition/english/spill_1
spiritual,https://www.oxfordlearnersdictionaries.com/definition/english/spiritual_1
spite,https://www.oxfordlearnersdictionaries.com/definition/english/spite_1
split,https://www.oxfordlearnersdictionaries.com/definition/english/split_2
split,https://www.oxfordlearnersdictionaries.com/definition/english/split_1
spoil,https://www.oxfordlearnersdictionaries.com/definition/english/spoil_1
spokesman,https://www.oxfordlearnersdictionaries.com/definition/english/spokesman
spokesperson,https://www.oxfordlearnersdictionaries.com/definition/english/spokesperson
spokeswoman,https://www.oxfordlearnersdictionaries.com/definition/english/spokeswoman
sponsor,https://www.oxfordlearnersdictionaries.com/definition/english/sponsor_2
sponsor,https://www.oxfordlearnersdictionaries.com/definition/english/sponsor_1
sponsorship,https://www.oxfordlearnersdictionaries.com/definition/english/sponsorship
sporting,https://www.oxfordlearnersdictionaries.com/definition/english/sporting
spot,https://www.oxfordlearnersdictionaries.com/definition/english/spot_2
spread,https://www.oxfordlearnersdictionaries.com/definition/english/spread_2
spring,https://www.oxfordlearnersdictionaries.com/definition/english/spring_2
stable,https://www.oxfordlearnersdictionaries.com/definition/english/stable_1
stage,https://www.oxfordlearnersdictionaries.com/definition/english/stage_2
stall,https://www.oxfordlearnersdictionaries.com/definition/english/stall_1
stance,https://www.oxfordlearnersdictionaries.com/definition/english/stance
stand,https://www.oxfordlearnersdictionaries.com/definition/english/stand_2
stare,https://www.oxfordlearnersdictionaries.com/definition/english/stare_1
starve,https://www.oxfordlearnersdictionaries.com/definition/english/starve
status,https://www.oxfordlearnersdictionaries.com/definition/english/status
steadily,https://www.oxfordlearnersdictionaries.com/definition/english/steadily
steady,https://www.oxfordlearnersdictionaries.com/definition/english/steady_1
steam,https://www.oxfordlearnersdictionaries.com/definition/english/steam_1
steel,https://www.oxfordlearnersdictionaries.com/definition/english/steel_1
steep,https://www.oxfordlearnersdictionaries.com/definition/english/steep_1
step,https://www.oxfordlearnersdictionaries.com/definition/english/step_2
sticky,https://www.oxfordlearnersdictionaries.com/definition/english/sticky_1
stiff,https://www.oxfordlearnersdictionaries.com/definition/english/stiff_1
stimulate,https://www.oxfordlearnersdictionaries.com/definition/english/stimulate
stock,https://www.oxfordlearnersdictionaries.com/definition/english/stock_1
stream,https://www.oxfordlearnersdictionaries.com/definition/english/stream_1
strengthen,https://www.oxfordlearnersdictionaries.com/definition/english/strengthen
stretch,https://www.oxfordlearnersdictionaries.com/definition/english/stretch_2
stretch,https://www.oxfordlearnersdictionaries.com/definition/english/stretch_1
strict,https://www.oxfordlearnersdictionaries.com/definition/english/strict
strictly,https://www.oxfordlearnersdictionaries.com/definition/english/strictly
strike,https://www.oxfordlearnersdictionaries.com/definition/english/strike_2
strike,https://www.oxfordlearnersdictionaries.com/definition/english/strike_1
stroke,https://www.oxfordlearnersdictionaries.com/definition/english/stroke_1
structure,https://www.oxfordlearnersdictionaries.com/definition/english/structure_2
struggle,https://www.oxfordlearnersdictionaries.com/definition/english/struggle_2
struggle,https://www.oxfordlearnersdictionaries.com/definition/english/struggle_1
stuff,https://www.oxfordlearnersdictionaries.com/definition/english/stuff_2
stunning,https://www.oxfordlearnersdictionaries.com/definition/english/stunning
subject,https://www.oxfordlearnersdictionaries.com/definition/english/subject_2
submit,https://www.oxfordlearnersdictionaries.com/definition/english/submit
subsequent,https://www.oxfordlearnersdictionaries.com/definition/english/subsequent
subsequently,https://www.oxfordlearnersdictionaries.com/definition/english/subsequently
suburb,https://www.oxfordlearnersdictionaries.com/definition/english/suburb
suffering,https://www.oxfordlearnersdictionaries.com/definition/english/suffering
sufficient,https://www.oxfordlearnersdictionaries.com/definition/english/sufficient
sufficiently,https://www.oxfordlearnersdictionaries.com/definition/english/sufficiently
sum,https://www.oxfordlearnersdictionaries.com/definition/english/sum_1
sum,https://www.oxfordlearnersdictionaries.com/definition/english/sum_2
super,https://www.oxfordlearnersdictionaries.com/definition/english/super_1
surgeon,https://www.oxfordlearnersdictionaries.com/definition/english/surgeon
surgery,https://www.oxfordlearnersdictionaries.com/definition/english/surgery
surround,https://www.oxfordlearnersdictionaries.com/definition/english/surround_1
surrounding,https://www.oxfordlearnersdictionaries.com/definition/english/surrounding
survey,https://www.oxfordlearnersdictionaries.com/definition/english/survey_2
survival,https://www.oxfordlearnersdictionaries.com/definition/english/survival_1
survivor,https://www.oxfordlearnersdictionaries.com/definition/english/survivor
suspect,https://www.oxfordlearnersdictionaries.com/definition/english/suspect_2
suspect,https://www.oxfordlearnersdictionaries.com/definition/english/suspect_1
suspend,https://www.oxfordlearnersdictionaries.com/definition/english/suspend
sustainable,https://www.oxfordlearnersdictionaries.com/definition/english/sustainable
swallow,https://www.oxfordlearnersdictionaries.com/definition/english/swallow_1
swear,https://www.oxfordlearnersdictionaries.com/definition/english/swear
sweep,https://www.oxfordlearnersdictionaries.com/definition/english/sweep_1
switch,https://www.oxfordlearnersdictionaries.com/definition/english/switch_2
sympathetic,https://www.oxfordlearnersdictionaries.com/definition/english/sympathetic
sympathy,https://www.oxfordlearnersdictionaries.com/definition/english/sympathy
tackle,https://www.oxfordlearnersdictionaries.com/definition/english/tackle_1
tag,https://www.oxfordlearnersdictionaries.com/definition/english/tag_1
tag,https://www.oxfordlearnersdictionaries.com/definition/english/tag_2
tale,https://www.oxfordlearnersdictionaries.com/definition/english/tale
tank,https://www.oxfordlearnersdictionaries.com/definition/english/tank_1
tap,https://www.oxfordlearnersdictionaries.com/definition/english/tap_2
tap,https://www.oxfordlearnersdictionaries.com/definition/english/tap_1
target,https://www.oxfordlearnersdictionaries.com/definition/english/target_2
tear,https://www.oxfordlearnersdictionaries.com/definition/english/tear1_2
tear,https://www.oxfordlearnersdictionaries.com/definition/english/tear1_1
technological,https://www.oxfordlearnersdictionaries.com/definition/english/technological
teens,https://www.oxfordlearnersdictionaries.com/definition/english/teens
temple,https://www.oxfordlearnersdictionaries.com/definition/english/temple
temporarily,https://www.oxfordlearnersdictionaries.com/definition/english/temporarily
temporary,https://www.oxfordlearnersdictionaries.com/definition/english/temporary
tendency,https://www.oxfordlearnersdictionaries.com/definition/english/tendency
tension,https://www.oxfordlearnersdictionaries.com/definition/english/tension_1
term,https://www.oxfordlearnersdictionaries.com/definition/english/term_2
terminal,https://www.oxfordlearnersdictionaries.com/definition/english/terminal_1
terms,https://www.oxfordlearnersdictionaries.com/definition/english/terms
terribly,https://www.oxfordlearnersdictionaries.com/definition/english/terribly
terrify,https://www.oxfordlearnersdictionaries.com/definition/english/terrify
territory,https://www.oxfordlearnersdictionaries.com/definition/english/territory
terror,https://www.oxfordlearnersdictionaries.com/definition/english/terror
terrorism,https://www.oxfordlearnersdictionaries.com/definition/english/terrorism
terrorist,https://www.oxfordlearnersdictionaries.com/definition/english/terrorist
testing,https://www.oxfordlearnersdictionaries.com/definition/english/testing_1
textbook,https://www.oxfordlearnersdictionaries.com/definition/english/textbook_1
theft,https://www.oxfordlearnersdictionaries.com/definition/english/theft
therapist,https://www.oxfordlearnersdictionaries.com/definition/english/therapist
therapy,https://www.oxfordlearnersdictionaries.com/definition/english/therapy
thesis,https://www.oxfordlearnersdictionaries.com/definition/english/thesis
thorough,https://www.oxfordlearnersdictionaries.com/definition/english/thorough
thoroughly,https://www.oxfordlearnersdictionaries.com/definition/english/thoroughly
threat,https://www.oxfordlearnersdictionaries.com/definition/english/threat
threaten,https://www.oxfordlearnersdictionaries.com/definition/english/threaten
thumb,https://www.oxfordlearnersdictionaries.com/definition/english/thumb_1
thus,https://www.oxfordlearnersdictionaries.com/definition/english/thus
time,https://www.oxfordlearnersdictionaries.com/definition/english/time_2
timing,https://www.oxfordlearnersdictionaries.com/definition/english/timing
tissue,https://www.oxfordlearnersdictionaries.com/definition/english/tissue
title,https://www.oxfordlearnersdictionaries.com/definition/english/title_2
ton,https://www.oxfordlearnersdictionaries.com/definition/english/ton
tone,https://www.oxfordlearnersdictionaries.com/definition/english/tone_1
tonne,https://www.oxfordlearnersdictionaries.com/definition/english/tonne
tough,https://www.oxfordlearnersdictionaries.com/definition/english/tough_1
tournament,https://www.oxfordlearnersdictionaries.com/definition/english/tournament
trace,https://www.oxfordlearnersdictionaries.com/definition/english/trace_1
track,https://www.oxfordlearnersdictionaries.com/definition/english/track_2
trading,https://www.oxfordlearnersdictionaries.com/definition/english/trading
tragedy,https://www.oxfordlearnersdictionaries.com/definition/english/tragedy
tragic,https://www.oxfordlearnersdictionaries.com/definition/english/tragic
trait,https://www.oxfordlearnersdictionaries.com/definition/english/trait
transfer,https://www.oxfordlearnersdictionaries.com/definition/english/transfer_2
transfer,https://www.oxfordlearnersdictionaries.com/definition/english/transfer_1
transform,https://www.oxfordlearnersdictionaries.com/definition/english/transform
transition,https://www.oxfordlearnersdictionaries.com/definition/english/transition_1
transmit,https://www.oxfordlearnersdictionaries.com/definition/english/transmit
transportation,https://www.oxfordlearnersdictionaries.com/definition/english/transportation
trap,https://www.oxfordlearnersdictionaries.com/definition/english/trap_1
trap,https://www.oxfordlearnersdictionaries.com/definition/english/trap_2
treasure,https://www.oxfordlearnersdictionaries.com/definition/english/treasure_1
trial,https://www.oxfordlearnersdictionaries.com/definition/english/trial_1
tribe,https://www.oxfordlearnersdictionaries.com/definition/english/tribe
trigger,https://www.oxfordlearnersdictionaries.com/definition/english/trigger_1
trillion,https://www.oxfordlearnersdictionaries.com/definition/english/trillion
trip,https://www.oxfordlearnersdictionaries.com/definition/english/trip_2
troop,https://www.oxfordlearnersdictionaries.com/definition/english/troop_2
tropical,https://www.oxfordlearnersdictionaries.com/definition/english/tropical
trouble,https://www.oxfordlearnersdictionaries.com/definition/english/trouble_2
truly,https://www.oxfordlearnersdictionaries.com/definition/english/truly
trust,https://www.oxfordlearnersdictionaries.com/definition/english/trust_1
trust,https://www.oxfordlearnersdictionaries.com/definition/english/trust_2
try,https://www.oxfordlearnersdictionaries.com/definition/english/try_2
tsunami,https://www.oxfordlearnersdictionaries.com/definition/english/tsunami
tune,https://www.oxfordlearnersdictionaries.com/definition/english/tune_1
tunnel,https://www.oxfordlearnersdictionaries.com/definition/english/tunnel_1
ultimate,https://www.oxfordlearnersdictionaries.com/definition/english/ultimate_1
ultimately,https://www.oxfordlearnersdictionaries.com/definition/english/ultimately
unacceptable,https://www.oxfordlearnersdictionaries.com/definition/english/unacceptable
uncertainty,https://www.oxfordlearnersdictionaries.com/definition/english/uncertainty
unconscious,https://www.oxfordlearnersdictionaries.com/definition/english/unconscious_1
undergo,https://www.oxfordlearnersdictionaries.com/definition/english/undergo
undertake,https://www.oxfordlearnersdictionaries.com/definition/english/undertake
unexpected,https://www.oxfordlearnersdictionaries.com/definition/english/unexpected
unfold,https://www.oxfordlearnersdictionaries.com/definition/english/unfold
unfortunate,https://www.oxfordlearnersdictionaries.com/definition/english/unfortunate_1
unique,https://www.oxfordlearnersdictionaries.com/definition/english/unique
unite,https://www.oxfordlearnersdictionaries.com/definition/english/unite_1
unity,https://www.oxfordlearnersdictionaries.com/definition/english/unity
universal,https://www.oxfordlearnersdictionaries.com/definition/english/universal
universe,https://www.oxfordlearnersdictionaries.com/definition/english/universe
unknown,https://www.oxfordlearnersdictionaries.com/definition/english/unknown_1
upper,https://www.oxfordlearnersdictionaries.com/definition/english/upper_1
upwards,https://www.oxfordlearnersdictionaries.com/definition/english/upwards
urban,https://www.oxfordlearnersdictionaries.com/definition/english/urban
urge,https://www.oxfordlearnersdictionaries.com/definition/english/urge_1
urgent,https://www.oxfordlearnersdictionaries.com/definition/english/urgent
usage,https://www.oxfordlearnersdictionaries.com/definition/english/usage
useless,https://www.oxfordlearnersdictionaries.com/definition/english/useless
valid,https://www.oxfordlearnersdictionaries.com/definition/english/valid
value,https://www.oxfordlearnersdictionaries.com/definition/english/value_2
variation,https://www.oxfordlearnersdictionaries.com/definition/english/variation
vary,https://www.oxfordlearnersdictionaries.com/definition/english/vary
vast,https://www.oxfordlearnersdictionaries.com/definition/english/vast
venue,https://www.oxfordlearnersdictionaries.com/definition/english/venue
vertical,https://www.oxfordlearnersdictionaries.com/definition/english/vertical_1
very,https://www.oxfordlearnersdictionaries.com/definition/english/very_2
via,https://www.oxfordlearnersdictionaries.com/definition/english/via
victory,https://www.oxfordlearnersdictionaries.com/definition/english/victory
viewpoint,https://www.oxfordlearnersdictionaries.com/definition/english/viewpoint
violence,https://www.oxfordlearnersdictionaries.com/definition/english/violence
virtual,https://www.oxfordlearnersdictionaries.com/definition/english/virtual
visa,https://www.oxfordlearnersdictionaries.com/definition/english/visa
visible,https://www.oxfordlearnersdictionaries.com/definition/english/visible
vision,https://www.oxfordlearnersdictionaries.com/definition/english/vision
visual,https://www.oxfordlearnersdictionaries.com/definition/english/visual_1
vital,https://www.oxfordlearnersdictionaries.com/definition/english/vital
vitamin,https://www.oxfordlearnersdictionaries.com/definition/english/vitamin
volume,https://www.oxfordlearnersdictionaries.com/definition/english/volume
voluntary,https://www.oxfordlearnersdictionaries.com/definition/english/voluntary_1
voting,https://www.oxfordlearnersdictionaries.com/definition/english/voting
wage,https://www.oxfordlearnersdictionaries.com/definition/english/wage_1
wander,https://www.oxfordlearnersdictionaries.com/definition/english/wander_1
warming,https://www.oxfordlearnersdictionaries.com/definition/english/warming_1
way,https://www.oxfordlearnersdictionaries.com/definition/english/way_2
weakness,https://www.oxfordlearnersdictionaries.com/definition/english/weakness
wealth,https://www.oxfordlearnersdictionaries.com/definition/english/wealth
wealthy,https://www.oxfordlearnersdictionaries.com/definition/english/wealthy
weekly,https://www.oxfordlearnersdictionaries.com/definition/english/weekly_1
weird,https://www.oxfordlearnersdictionaries.com/definition/english/weird_1
welfare,https://www.oxfordlearnersdictionaries.com/definition/english/welfare
wheat,https://www.oxfordlearnersdictionaries.com/definition/english/wheat
whereas,https://www.oxfordlearnersdictionaries.com/definition/english/whereas
wherever,https://www.oxfordlearnersdictionaries.com/definition/english/wherever_1
whisper,https://www.oxfordlearnersdictionaries.com/definition/english/whisper_2
whisper,https://www.oxfordlearnersdictionaries.com/definition/english/whisper_1
whoever,https://www.oxfordlearnersdictionaries.com/definition/english/whoever
whom,https://www.oxfordlearnersdictionaries.com/definition/english/whom
widely,https://www.oxfordlearnersdictionaries.com/definition/english/widely
widespread,https://www.oxfordlearnersdictionaries.com/definition/english/widespread
wildlife,https://www.oxfordlearnersdictionaries.com/definition/english/wildlife
willing,https://www.oxfordlearnersdictionaries.com/definition/english/willing
wind,https://www.oxfordlearnersdictionaries.com/definition/english/wind2_2
wire,https://www.oxfordlearnersdictionaries.com/definition/english/wire_1
wisdom,https://www.oxfordlearnersdictionaries.com/definition/english/wisdom
wise,https://www.oxfordlearnersdictionaries.com/definition/english/wise_1
withdraw,https://www.oxfordlearnersdictionaries.com/definition/english/withdraw
witness,https://www.oxfordlearnersdictionaries.com/definition/english/witness_1
witness,https://www.oxfordlearnersdictionaries.com/definition/english/witness_2
workforce,https://www.oxfordlearnersdictionaries.com/definition/english/workforce
workplace,https://www.oxfordlearnersdictionaries.com/definition/english/workplace
workshop,https://www.oxfordlearnersdictionaries.com/definition/english/workshop
worm,https://www.oxfordlearnersdictionaries.com/definition/english/worm_1
worse,https://www.oxfordlearnersdictionaries.com/definition/english/worse_3
worst,https://www.oxfordlearnersdictionaries.com/definition/english/worst_3
worth,https://www.oxfordlearnersdictionaries.com/definition/english/worth_2
wound,https://www.oxfordlearnersdictionaries.com/definition/english/wound1_1
wound,https://www.oxfordlearnersdictionaries.com/definition/english/wound1_2
wrap,https://www.oxfordlearnersdictionaries.com/definition/english/wrap_1
wrist,https://www.oxfordlearnersdictionaries.com/definition/english/wrist
wrong,https://www.oxfordlearnersdictionaries.com/definition/english/wrong_3
yet,https://www.oxfordlearnersdictionaries.com/definition/english/yet_2
zone,https://www.oxfordlearnersdictionaries.com/definition/english/zone_1
